order_details_id,pizza_id,quantity,date,time,size,price,name,category,ingredients,Sales,Sales_day,Month
8423,ckn_alfredo_l,1,2015-05-21,0 days 18:02:46,L,20.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",20.75,Thursday,May
8424,classic_dlx_s,1,2015-05-21,0 days 18:05:41,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Thursday,May
8425,hawaiian_m,1,2015-05-21,0 days 18:07:32,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Thursday,May
8426,ital_supr_m,1,2015-05-21,0 days 18:12:35,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Thursday,May
8427,pep_msh_pep_s,1,2015-05-21,0 days 18:22:16,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Thursday,May
8428,peppr_salami_l,1,2015-05-21,0 days 18:32:14,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Thursday,May
8429,thai_ckn_m,1,2015-05-21,0 days 18:43:18,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Thursday,May
8430,classic_dlx_l,1,2015-05-21,0 days 19:04:53,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Thursday,May
8431,calabrese_m,1,2015-05-21,0 days 19:13:01,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Thursday,May
8432,ital_cpcllo_l,1,2015-05-21,0 days 19:13:07,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Thursday,May
8433,hawaiian_s,1,2015-05-21,0 days 19:27:40,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Thursday,May
8434,green_garden_m,1,2015-05-21,0 days 19:34:01,M,16.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",16.0,Thursday,May
8435,ital_veggie_m,1,2015-05-21,0 days 19:47:53,M,16.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",16.75,Thursday,May
8436,napolitana_m,1,2015-05-21,0 days 19:53:53,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",16.0,Thursday,May
8437,ital_cpcllo_m,1,2015-05-21,0 days 20:05:28,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Thursday,May
8438,mediterraneo_l,1,2015-05-21,0 days 20:23:11,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Thursday,May
8439,big_meat_s,1,2015-05-21,0 days 20:29:21,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Thursday,May
8440,southw_ckn_l,1,2015-05-21,0 days 20:59:17,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Thursday,May
8441,southw_ckn_m,1,2015-05-21,0 days 21:14:52,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Thursday,May
8442,calabrese_m,1,2015-05-21,0 days 21:16:10,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Thursday,May
8443,pepperoni_m,1,2015-05-21,0 days 21:28:04,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Thursday,May
8444,four_cheese_l,1,2015-05-22,0 days 11:18:19,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Friday,May
8445,bbq_ckn_l,1,2015-05-22,0 days 11:20:20,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Friday,May
8446,classic_dlx_l,1,2015-05-22,0 days 12:01:37,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Friday,May
8447,five_cheese_l,1,2015-05-22,0 days 12:07:25,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Friday,May
8448,ital_cpcllo_m,1,2015-05-22,0 days 12:23:54,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Friday,May
8449,ital_cpcllo_s,1,2015-05-22,0 days 12:30:54,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",12.0,Friday,May
8450,peppr_salami_l,1,2015-05-22,0 days 12:31:29,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Friday,May
8451,spinach_fet_s,1,2015-05-22,0 days 12:34:41,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Friday,May
8452,the_greek_m,1,2015-05-22,0 days 12:39:30,M,16.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",16.0,Friday,May
8453,bbq_ckn_l,1,2015-05-22,0 days 12:47:47,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Friday,May
8454,brie_carre_s,1,2015-05-22,0 days 12:50:41,S,23.65,The Brie Carre Pizza,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",23.65,Friday,May
8455,calabrese_m,1,2015-05-22,0 days 12:52:03,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Friday,May
8456,hawaiian_s,1,2015-05-22,0 days 13:23:59,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Friday,May
8457,ckn_pesto_l,1,2015-05-22,0 days 13:28:01,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,May
8458,classic_dlx_s,1,2015-05-22,0 days 13:31:37,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,May
8459,ital_veggie_m,1,2015-05-22,0 days 13:35:10,M,16.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",16.75,Friday,May
8460,mexicana_m,1,2015-05-22,0 days 13:37:17,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Friday,May
8461,prsc_argla_m,1,2015-05-22,0 days 14:44:49,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Friday,May
8462,napolitana_l,1,2015-05-22,0 days 14:51:23,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Friday,May
8463,hawaiian_l,1,2015-05-22,0 days 15:23:43,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Friday,May
8464,peppr_salami_s,1,2015-05-22,0 days 15:49:30,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Friday,May
8465,sicilian_l,2,2015-05-22,0 days 16:01:51,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",40.5,Friday,May
8466,southw_ckn_l,1,2015-05-22,0 days 16:14:53,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Friday,May
8467,bbq_ckn_l,1,2015-05-22,0 days 16:15:32,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Friday,May
8468,cali_ckn_l,1,2015-05-22,0 days 16:17:47,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Friday,May
8469,cali_ckn_m,1,2015-05-22,0 days 16:20:59,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Friday,May
8470,ital_veggie_s,1,2015-05-22,0 days 16:22:09,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Friday,May
8471,pep_msh_pep_m,2,2015-05-22,0 days 16:49:27,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",29.0,Friday,May
8472,peppr_salami_l,1,2015-05-22,0 days 16:52:56,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Friday,May
8473,prsc_argla_s,1,2015-05-22,0 days 16:53:19,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Friday,May
8474,sicilian_l,1,2015-05-22,0 days 16:54:55,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Friday,May
8475,southw_ckn_m,1,2015-05-22,0 days 16:56:23,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Friday,May
8476,thai_ckn_l,1,2015-05-22,0 days 16:57:16,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Friday,May
8477,southw_ckn_s,1,2015-05-22,0 days 16:59:49,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Friday,May
8478,thai_ckn_s,1,2015-05-22,0 days 17:05:00,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Friday,May
8479,bbq_ckn_m,1,2015-05-22,0 days 17:21:33,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Friday,May
8480,cali_ckn_l,1,2015-05-22,0 days 17:27:33,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Friday,May
8481,hawaiian_s,1,2015-05-22,0 days 17:48:28,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Friday,May
8482,mexicana_m,1,2015-05-22,0 days 18:10:16,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Friday,May
8483,hawaiian_l,1,2015-05-22,0 days 18:27:53,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Friday,May
8484,ckn_alfredo_m,1,2015-05-22,0 days 18:38:36,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Friday,May
8485,ital_supr_l,1,2015-05-22,0 days 18:51:52,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Friday,May
8486,veggie_veg_m,1,2015-05-22,0 days 18:54:12,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Friday,May
8487,hawaiian_s,1,2015-05-22,0 days 18:54:53,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Friday,May
8488,napolitana_s,1,2015-05-22,0 days 18:59:43,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Friday,May
8489,cali_ckn_s,1,2015-05-22,0 days 19:09:54,S,12.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",12.75,Friday,May
8490,ital_supr_m,1,2015-05-22,0 days 19:10:16,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Friday,May
8491,spinach_fet_m,1,2015-05-22,0 days 19:11:37,M,16.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",16.0,Friday,May
8492,ital_cpcllo_m,1,2015-05-22,0 days 19:13:02,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Friday,May
8493,ckn_pesto_m,1,2015-05-22,0 days 19:14:01,M,16.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",16.75,Friday,May
8494,classic_dlx_s,1,2015-05-22,0 days 19:32:18,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,May
8495,calabrese_m,1,2015-05-22,0 days 19:39:52,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Friday,May
8496,mediterraneo_s,1,2015-05-22,0 days 19:57:26,S,12.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",12.0,Friday,May
8497,thai_ckn_m,1,2015-05-22,0 days 19:59:48,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Friday,May
8498,classic_dlx_s,1,2015-05-22,0 days 20:00:43,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,May
8499,green_garden_m,1,2015-05-22,0 days 20:03:16,M,16.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",16.0,Friday,May
8500,pepperoni_l,1,2015-05-22,0 days 20:07:41,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Friday,May
8501,thai_ckn_s,1,2015-05-22,0 days 20:12:44,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Friday,May
8502,cali_ckn_m,1,2015-05-22,0 days 20:15:22,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Friday,May
8503,napolitana_m,1,2015-05-22,0 days 20:28:50,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",16.0,Friday,May
8504,the_greek_xl,1,2015-05-22,0 days 20:48:36,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",25.5,Friday,May
8505,big_meat_s,1,2015-05-22,0 days 20:53:17,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Friday,May
8506,prsc_argla_s,1,2015-05-22,0 days 20:56:41,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Friday,May
8507,ckn_alfredo_l,1,2015-05-22,0 days 21:32:16,L,20.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",20.75,Friday,May
8508,ckn_alfredo_l,1,2015-05-22,0 days 21:46:49,L,20.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",20.75,Friday,May
8509,napolitana_m,1,2015-05-22,0 days 22:11:19,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",16.0,Friday,May
8510,prsc_argla_s,1,2015-05-22,0 days 22:15:52,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Friday,May
8511,spinach_supr_l,1,2015-05-22,0 days 22:30:55,L,20.75,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",20.75,Friday,May
8512,bbq_ckn_l,1,2015-05-22,0 days 22:36:21,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Friday,May
8513,classic_dlx_l,1,2015-05-22,0 days 22:53:16,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Friday,May
8514,classic_dlx_s,1,2015-05-22,0 days 23:02:31,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,May
8515,five_cheese_l,1,2015-05-23,0 days 12:05:26,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Saturday,May
8516,napolitana_s,1,2015-05-23,0 days 12:11:24,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Saturday,May
8517,thai_ckn_l,1,2015-05-23,0 days 12:21:27,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,May
8518,ckn_alfredo_m,1,2015-05-23,0 days 12:43:51,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Saturday,May
8519,mediterraneo_s,1,2015-05-23,0 days 12:54:43,S,12.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",12.0,Saturday,May
8520,four_cheese_m,1,2015-05-23,0 days 12:56:20,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Saturday,May
8521,spicy_ital_l,1,2015-05-23,0 days 12:58:30,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Saturday,May
8522,veggie_veg_m,1,2015-05-23,0 days 13:25:32,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Saturday,May
8523,bbq_ckn_l,1,2015-05-23,0 days 13:29:12,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Saturday,May
8524,bbq_ckn_m,1,2015-05-23,0 days 13:40:49,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Saturday,May
8525,napolitana_l,1,2015-05-23,0 days 13:56:52,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Saturday,May
8526,veggie_veg_l,1,2015-05-23,0 days 14:16:19,L,20.25,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",20.25,Saturday,May
8527,big_meat_s,1,2015-05-23,0 days 14:24:42,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,May
8528,ital_supr_m,1,2015-05-23,0 days 14:29:57,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Saturday,May
8529,pepperoni_s,1,2015-05-23,0 days 14:33:59,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Saturday,May
8530,prsc_argla_l,1,2015-05-23,0 days 15:07:18,L,20.75,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",20.75,Saturday,May
8531,pep_msh_pep_l,1,2015-05-23,0 days 15:12:56,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Saturday,May
8532,southw_ckn_l,1,2015-05-23,0 days 16:18:47,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Saturday,May
8533,thai_ckn_m,1,2015-05-23,0 days 16:28:16,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Saturday,May
8534,big_meat_s,1,2015-05-23,0 days 16:28:43,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,May
8535,cali_ckn_l,1,2015-05-23,0 days 16:29:50,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Saturday,May
8536,mexicana_l,1,2015-05-23,0 days 16:36:36,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Saturday,May
8537,spinach_fet_s,1,2015-05-23,0 days 16:41:07,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Saturday,May
8538,cali_ckn_m,2,2015-05-23,0 days 16:48:11,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",33.5,Saturday,May
8539,ital_cpcllo_s,1,2015-05-23,0 days 17:14:17,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",12.0,Saturday,May
8540,thai_ckn_m,1,2015-05-23,0 days 17:27:20,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Saturday,May
8541,ital_cpcllo_m,1,2015-05-23,0 days 17:27:27,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Saturday,May
8542,mediterraneo_m,1,2015-05-23,0 days 17:39:24,M,16.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",16.0,Saturday,May
8543,sicilian_s,1,2015-05-23,0 days 18:06:16,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Saturday,May
8544,four_cheese_m,1,2015-05-23,0 days 18:21:36,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Saturday,May
8545,peppr_salami_l,1,2015-05-23,0 days 18:48:32,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Saturday,May
8546,ital_supr_m,1,2015-05-23,0 days 18:48:51,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Saturday,May
8547,thai_ckn_l,1,2015-05-23,0 days 18:50:24,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,May
8548,big_meat_s,1,2015-05-23,0 days 18:51:23,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,May
8549,four_cheese_l,1,2015-05-23,0 days 19:00:38,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Saturday,May
